MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SalePrice
3,1,2,0,3,0,1,0,11,2,2,0,6,6,1978,1978,1,1,12,13,2,0.0,3,4,1,2,3,0,2,5,888,1,0,1,4,912,912,1,3,5,6,1,4,1,1978.0,1,2,470,4,4,2,3,2,4,156000
3,1,1,3,3,0,4,0,3,2,2,0,0,5,1940,1982,1,1,8,8,2,0.0,3,4,1,3,3,3,4,5,883,1,2,1,4,988,1505,1,3,8,6,0,5,5,1940.0,2,1,240,4,4,0,3,4,4,145000
3,1,2,3,3,0,0,0,7,2,2,0,6,7,2003,2003,1,1,6,6,1,500.0,2,4,3,4,4,4,6,6,0,1,0,1,4,495,1922,3,2,7,6,1,0,3,2003.0,1,2,672,4,4,2,3,4,4,198500
4,1,2,3,3,0,4,0,2,2,2,3,5,6,1972,2007,1,1,6,6,1,510.0,3,4,1,3,3,3,0,5,483,1,2,1,4,483,987,1,2,5,6,0,5,5,1972.0,2,1,264,4,4,2,3,4,4,118000
3,1,2,0,3,0,2,0,14,2,2,0,5,6,1976,1976,1,1,6,6,1,120.0,3,4,2,2,3,2,2,5,796,1,4,1,4,790,1574,2,3,6,6,1,4,1,1976.0,0,2,566,4,4,2,3,4,4,190000
4,1,2,3,3,0,4,0,9,2,2,0,5,5,1920,1997,3,1,12,13,2,0.0,3,2,1,3,0,3,4,5,672,1,2,1,0,672,1344,1,3,6,6,0,5,5,1964.0,2,1,468,4,1,2,3,4,4,147000
3,1,2,0,3,0,4,0,12,2,2,0,2,6,1963,1963,1,1,9,10,1,247.0,3,4,1,2,3,3,1,5,1394,1,2,1,4,1394,1394,1,3,6,6,2,2,1,1963.0,1,2,514,4,4,2,3,4,4,159000
3,1,2,0,3,0,0,0,12,2,2,0,7,6,1962,1962,1,5,9,10,1,305.0,3,4,1,2,3,1,2,5,1099,1,2,1,4,1431,1431,1,3,6,6,1,2,2,1962.0,1,1,296,4,4,2,3,4,4,165000
3,1,2,3,3,0,4,0,12,2,2,0,2,5,1954,1954,1,1,6,6,1,200.0,3,4,2,3,3,3,3,5,1268,1,2,1,4,1268,1268,1,3,7,6,1,2,1,1954.0,0,1,244,4,4,2,3,4,4,132000
3,1,2,0,3,0,0,0,12,2,2,0,2,5,1959,2006,1,1,13,14,2,0.0,3,2,1,3,3,3,0,4,1063,1,0,1,4,1287,1287,1,2,7,6,1,2,5,1997.0,0,2,576,4,4,2,3,4,4,162000
3,1,2,0,3,0,4,0,8,2,2,0,5,6,2000,2000,1,1,12,13,2,0.0,3,4,2,2,3,3,5,5,953,1,0,1,4,953,1664,2,3,7,6,1,4,1,2000.0,1,2,460,4,4,2,3,4,4,172400
3,1,2,3,3,0,4,0,4,1,2,0,0,4,1959,1959,1,1,14,10,2,0.0,3,4,1,4,4,4,6,6,0,1,4,1,4,1120,1588,2,3,7,3,1,2,5,1991.0,0,2,680,4,4,0,3,4,4,134432
3,1,2,3,3,0,4,0,20,2,2,4,2,6,1984,1984,1,1,9,10,2,0.0,3,4,1,2,3,3,0,3,744,1,4,1,4,752,752,1,3,4,6,0,5,1,1984.0,2,1,264,4,4,2,3,2,4,125000
3,1,2,3,3,0,4,0,12,2,2,0,2,5,1953,1953,1,1,8,8,2,0.0,3,4,2,3,3,3,1,3,608,1,4,1,4,1319,1319,1,3,5,3,0,5,1,1953.0,2,1,270,4,4,2,3,1,4,123000
3,1,2,3,3,0,4,0,5,2,2,0,5,7,2003,2004,1,1,12,13,2,0.0,2,4,2,2,3,3,5,5,847,1,0,1,4,847,1928,2,2,8,6,1,2,3,2003.0,0,2,434,4,4,2,3,4,4,219500
3,1,2,0,2,0,4,2,7,2,2,0,2,1,1922,1950,1,1,13,14,2,0.0,1,1,0,1,2,1,1,5,683,1,2,0,0,904,904,0,1,4,0,0,5,6,0.0,3,0,0,5,5,2,3,4,4,61000
3,1,2,0,3,0,1,0,5,2,2,0,6,5,1996,1996,1,1,12,13,2,0.0,2,4,2,2,3,0,2,5,870,1,0,1,4,914,914,1,3,5,6,0,5,5,1998.0,2,2,576,4,4,2,3,4,4,148000
1,1,2,0,3,0,0,0,21,2,2,0,5,8,2004,2005,1,1,5,5,2,0.0,2,4,2,2,3,3,5,5,1580,1,0,1,4,1580,2466,3,2,8,6,1,2,1,2004.0,1,2,610,4,4,2,3,4,4,340000
3,1,2,3,3,0,0,0,22,2,2,0,2,9,2010,2010,3,1,12,13,3,350.0,2,4,2,0,3,0,2,5,1856,1,0,1,4,1856,1856,1,0,8,6,1,0,1,2010.0,0,3,834,4,4,2,3,4,4,394432
3,1,2,0,3,0,4,0,8,6,2,0,5,6,2000,2000,1,1,12,13,1,16.0,3,4,2,2,3,3,5,5,982,1,0,1,4,1007,1800,2,3,7,6,1,4,1,2000.0,0,2,463,4,4,2,3,4,4,179000
3,1,1,3,3,0,4,0,18,2,2,0,0,5,1924,1950,1,1,3,14,2,0.0,3,4,0,3,3,3,3,5,1026,1,4,1,4,1026,1691,2,2,6,6,1,2,5,1924.0,2,1,308,4,4,2,3,4,4,127000
1,1,1,3,3,0,4,0,21,2,2,0,2,7,2006,2006,1,1,12,13,2,0.0,2,4,2,2,1,3,5,5,1293,1,0,1,4,1301,1301,2,2,5,6,1,2,1,2006.0,1,2,572,4,4,2,3,4,4,187750
3,1,2,0,3,0,4,0,5,2,2,0,5,7,2006,2006,1,1,12,13,2,0.0,2,4,2,2,3,0,5,5,939,1,0,1,4,939,1797,2,2,8,6,0,5,1,2006.0,1,2,639,4,4,2,3,4,4,213500
2,1,2,3,3,0,0,0,20,2,2,0,1,6,1928,1950,1,1,13,14,2,0.0,3,4,0,1,0,3,5,5,784,1,4,0,0,784,784,1,3,5,6,0,5,5,1950.0,2,2,360,1,1,0,3,4,4,76000
3,1,2,1,2,0,0,1,4,1,2,0,5,6,1992,1992,1,1,6,6,2,0.0,2,4,2,2,3,0,2,5,1580,1,0,1,4,1079,1953,2,2,9,6,2,1,1,1992.0,0,2,501,4,4,2,3,4,4,240000
3,1,2,3,3,0,4,0,0,2,2,4,2,8,2004,2005,1,1,12,13,1,16.0,2,4,2,2,3,3,2,5,1256,1,0,1,4,1269,1269,2,2,6,6,1,4,1,2004.0,0,2,430,4,4,2,3,4,4,192000
3,1,2,3,3,0,2,0,7,1,2,0,0,5,1910,1996,2,1,13,13,2,0.0,3,1,2,3,3,3,5,5,658,1,4,1,4,658,1184,1,3,8,6,0,5,6,0.0,3,0,0,5,5,0,3,4,4,81000
3,1,2,3,3,0,4,0,7,2,2,0,7,6,1976,1976,3,1,8,8,1,255.0,3,4,1,3,3,0,0,5,1041,1,0,1,4,1125,1125,1,3,6,6,1,1,5,1977.0,2,1,352,4,4,2,3,1,4,125000
3,1,2,0,3,0,1,0,5,2,2,0,2,7,1999,2000,1,1,12,13,1,125.0,2,4,2,2,3,3,5,5,1468,1,0,1,4,1479,1479,2,2,6,6,0,5,1,1999.0,1,2,577,4,4,2,3,4,4,191000
3,1,2,3,3,0,4,0,16,2,2,0,5,10,2007,2008,1,1,12,13,3,272.0,0,4,2,0,3,0,2,5,1682,1,0,1,4,1742,2332,2,0,9,6,1,0,3,2008.0,0,3,846,4,4,2,3,4,4,426000
3,1,0,3,3,0,4,0,7,2,2,0,0,5,1900,1950,1,1,8,8,2,0.0,3,4,0,3,1,3,4,1,861,1,0,1,4,961,1367,1,3,7,6,0,5,5,1978.0,2,1,384,4,4,2,3,2,4,119000
3,1,2,0,3,0,1,0,11,2,2,0,5,6,2001,2002,1,1,12,13,2,0.0,3,4,2,0,3,3,0,5,804,1,0,1,4,804,1961,2,2,7,6,1,4,3,2001.0,0,2,560,4,4,2,3,4,4,215000
3,1,2,0,3,0,4,0,12,2,2,0,2,5,1959,1959,1,1,8,8,2,0.0,3,4,3,4,4,4,6,6,0,1,4,1,4,882,882,1,3,5,6,0,5,1,1959.0,1,1,294,4,4,2,3,2,2,106500
3,1,2,3,3,0,0,0,3,1,2,0,2,4,1941,1950,1,1,14,15,2,0.0,3,4,1,3,3,3,4,5,788,1,4,1,0,788,788,1,3,4,6,2,4,6,0.0,3,0,0,5,5,2,3,1,4,100000
3,1,2,3,3,0,4,0,17,2,2,0,0,5,1940,1950,1,1,8,8,2,0.0,3,4,1,3,3,3,5,5,735,1,2,1,0,735,1034,1,3,5,6,0,5,5,1940.0,2,1,240,4,4,2,3,4,4,109000
3,1,2,3,3,0,4,0,7,2,2,0,2,5,1956,1956,1,1,13,14,2,0.0,3,4,1,3,3,0,1,5,1144,1,4,1,4,1144,1144,1,3,6,6,0,5,1,1956.0,2,1,596,4,4,2,3,4,4,129000
3,1,2,3,2,0,4,0,5,2,2,0,2,5,1972,1972,3,1,8,8,2,0.0,3,4,1,3,3,0,4,5,894,1,4,1,4,894,894,1,3,6,6,0,5,5,1985.0,1,2,600,4,4,2,3,4,4,123000
3,1,2,3,3,0,4,0,12,4,2,0,5,5,1962,1962,1,1,12,13,1,288.0,3,4,1,3,3,3,0,5,864,1,4,1,4,876,1812,2,3,8,6,1,4,1,1962.0,1,1,264,4,4,2,3,4,4,169500
4,1,2,3,3,0,0,0,9,2,2,0,2,5,1920,1950,1,1,8,8,2,0.0,3,1,0,1,2,3,5,5,961,1,2,1,3,1077,1077,1,3,6,1,0,5,5,1920.0,2,1,338,3,3,0,3,4,4,67000
1,1,2,3,3,0,4,0,21,2,2,0,5,7,2006,2007,1,1,5,5,3,100.0,2,4,2,2,3,3,2,5,1092,1,0,1,4,1112,1550,2,2,7,6,0,5,1,2007.0,0,2,438,4,4,2,3,4,4,241000
3,1,2,1,3,0,4,0,24,2,2,4,2,8,1996,1996,1,1,3,3,2,0.0,2,4,2,2,3,3,2,5,1260,1,0,1,4,1288,1288,1,0,4,6,2,2,1,1996.0,0,2,500,4,4,2,3,4,4,245500
3,1,2,0,3,0,4,0,5,2,2,0,2,7,2005,2005,1,1,12,13,2,0.0,2,4,2,2,3,0,2,5,1310,1,0,1,4,1310,1310,2,2,6,6,1,2,1,2005.0,0,2,400,4,4,2,3,4,4,164990
3,1,2,3,3,0,4,0,19,2,2,0,2,5,1940,1997,1,1,13,14,2,0.0,3,4,2,3,3,3,5,5,672,1,0,1,4,672,672,1,3,4,6,0,5,5,1940.0,2,1,240,4,4,0,3,0,4,108000
3,1,2,3,3,0,0,0,15,2,2,0,5,8,1998,1998,3,1,12,13,1,650.0,2,4,2,2,3,3,5,5,1141,1,2,1,4,1165,2263,2,2,10,6,1,4,3,1998.0,0,2,420,4,4,2,3,4,4,258000
3,1,2,0,3,0,4,0,8,2,2,0,5,6,1995,1996,1,1,8,8,2,0.0,3,4,2,2,3,3,5,5,806,1,2,1,4,806,1572,2,3,7,6,1,4,3,1995.0,0,2,373,4,4,2,3,4,4,168000
3,1,2,0,3,0,0,0,19,1,2,0,2,4,1976,1993,1,1,9,10,2,0.0,3,4,1,3,3,3,1,5,1281,1,0,1,4,1620,1620,2,3,8,2,1,4,1,1993.0,2,2,490,4,4,2,3,1,4,150000
3,1,2,3,3,0,4,0,18,2,2,0,0,6,1936,1950,1,1,8,8,2,0.0,3,4,0,3,3,3,5,5,1064,1,0,1,0,1166,1639,1,3,6,1,0,5,5,1936.0,2,1,240,4,4,2,3,4,4,115000
3,1,2,3,3,0,4,0,6,2,2,0,5,6,1915,1976,1,1,13,10,2,0.0,3,4,0,2,3,3,5,5,840,1,0,1,4,840,1680,2,3,8,6,0,5,1,1960.0,2,1,308,4,4,2,3,4,4,177000
3,1,2,3,3,0,0,0,16,2,2,0,5,7,2006,2006,1,1,12,13,1,350.0,2,4,2,0,1,3,5,5,1063,1,0,1,4,1071,2172,2,2,9,6,1,2,1,2006.0,1,3,947,4,4,2,3,4,4,280000
1,1,2,3,3,0,4,0,21,2,2,0,5,8,2007,2008,1,1,12,13,3,100.0,2,4,2,0,3,3,2,5,1034,1,0,1,4,1050,2078,2,0,8,6,1,2,1,2008.0,0,3,836,4,4,2,3,4,4,339750
3,1,2,3,3,0,4,0,7,2,2,0,2,5,1958,1958,1,1,2,2,2,0.0,3,1,1,3,0,3,5,5,1276,1,4,1,0,1276,1276,1,3,5,4,0,5,1,1958.0,2,1,350,4,4,2,3,4,4,60000
3,1,2,3,0,0,4,0,8,2,2,1,2,5,1955,1955,3,1,13,14,2,0.0,3,4,1,3,3,2,4,5,1056,1,4,0,4,1056,1056,1,3,5,6,0,5,1,1955.0,0,2,572,4,4,2,3,4,4,145000
1,1,2,1,3,0,4,0,21,2,2,0,2,7,2009,2009,1,1,8,8,3,432.0,0,4,2,0,3,0,2,5,1470,1,0,1,4,1478,1478,2,2,7,6,1,2,1,2009.0,0,2,484,4,4,2,3,4,4,222000
4,1,0,3,3,0,4,0,17,0,2,0,2,5,1927,1950,1,1,14,15,2,0.0,3,4,1,3,3,3,5,5,1008,1,2,1,0,1028,1028,1,3,5,6,1,2,5,1927.0,2,2,360,4,4,2,3,4,4,115000
3,1,2,1,3,0,1,0,20,2,2,0,5,7,1993,1993,1,1,12,13,2,0.0,2,4,2,2,3,3,1,2,1080,1,0,1,4,1080,2097,2,2,9,6,1,4,1,1993.0,2,3,678,4,4,2,3,4,4,228000
3,1,2,0,3,0,4,0,8,2,2,0,2,7,2007,2007,1,1,12,13,2,0.0,2,4,2,2,3,0,2,5,1340,1,0,1,4,1340,1340,2,2,6,6,0,5,1,2007.0,0,2,396,4,4,2,3,4,4,181134
3,1,2,3,3,0,4,0,19,2,2,0,5,6,1978,1978,3,1,6,6,1,203.0,3,4,1,3,3,3,0,5,672,1,4,1,4,672,1400,1,3,6,6,1,4,1,1978.0,0,2,440,4,4,2,3,4,4,149500
3,1,2,0,3,0,4,0,6,1,2,0,5,6,1918,1950,3,1,13,12,2,0.0,3,4,0,2,3,3,1,5,1370,2,4,0,0,1370,2624,2,3,10,6,1,2,5,1918.0,2,3,864,4,4,0,3,4,4,239000
3,1,2,3,3,0,4,0,7,2,2,0,0,5,1940,1950,1,1,8,8,2,0.0,3,4,0,3,3,3,0,5,756,1,1,0,1,756,1134,1,3,7,6,0,5,5,1940.0,2,1,240,4,4,1,3,4,4,126000
3,1,2,3,3,0,4,0,12,2,2,0,2,5,1968,1968,1,1,12,13,2,0.0,3,4,1,3,3,3,1,5,1056,1,0,1,4,1056,1056,1,3,6,6,1,1,1,1968.0,2,1,304,4,4,2,3,4,4,142000
4,1,2,3,3,0,4,0,11,2,2,2,6,7,1997,1998,1,1,12,13,1,200.0,3,2,2,2,1,1,2,5,1344,1,0,1,4,1344,1344,2,3,8,6,0,5,1,1997.0,0,4,784,4,4,2,3,4,4,206300
3,1,2,0,3,0,2,0,14,2,2,0,2,6,1977,2000,1,1,5,5,3,126.0,2,4,1,2,3,3,0,5,1602,1,2,1,4,1602,1602,2,2,8,6,1,4,1,1977.0,0,2,529,4,4,2,3,4,4,215000
3,1,2,3,1,0,4,1,11,0,2,0,2,5,1954,1954,3,1,6,6,2,0.0,3,4,1,3,3,3,5,5,988,1,0,1,0,988,988,1,3,4,6,0,5,1,1954.0,1,2,520,4,4,0,3,4,4,113000
3,1,2,3,3,0,4,0,15,2,2,0,5,8,1998,1998,1,1,12,13,1,473.0,2,4,2,2,3,3,2,5,1470,1,2,1,4,1470,2630,2,2,8,6,1,4,1,1998.0,0,3,696,4,4,2,3,4,4,315000
3,1,2,3,3,0,4,0,12,2,2,0,2,6,1956,1956,1,1,13,14,1,74.0,3,4,1,2,3,3,3,5,1196,1,2,1,0,1196,1196,1,3,6,6,1,2,1,1956.0,1,1,297,4,4,2,3,4,4,139000
4,1,0,3,1,0,4,0,17,2,2,0,5,7,1946,1992,1,1,6,6,2,0.0,3,2,1,3,3,3,5,5,651,1,2,1,4,707,1389,1,3,6,6,2,2,5,1947.0,2,1,240,4,4,1,3,4,4,135000
3,1,2,3,2,0,4,1,20,2,2,0,7,7,1989,1989,1,1,13,14,1,145.0,2,4,2,2,3,1,2,5,1518,1,2,1,4,1644,1644,2,2,5,6,1,4,1,1989.0,0,2,569,4,4,2,3,4,4,275000
3,1,2,0,3,0,4,0,12,2,2,0,2,4,1957,1957,3,1,8,8,2,0.0,3,4,1,3,3,3,4,5,907,1,0,1,4,907,907,1,3,5,6,0,5,5,1964.0,2,1,352,4,4,2,3,4,4,109008
3,1,2,3,3,0,4,0,5,2,2,0,2,7,2007,2007,1,1,12,13,1,108.0,2,4,2,2,3,3,2,5,1208,1,0,1,4,1208,1208,2,2,6,6,0,5,1,2007.0,1,2,628,4,4,2,3,4,4,195400
3,1,2,0,3,0,0,0,23,2,2,0,2,6,1988,1988,1,1,6,6,2,0.0,3,4,1,2,3,2,2,5,1392,1,4,1,4,1412,1412,2,2,6,6,1,4,1,1988.0,2,2,576,4,4,2,3,4,4,175000
4,1,2,3,3,0,4,0,2,2,2,3,5,6,1971,1971,1,1,6,6,1,232.0,3,4,1,3,3,3,0,5,483,1,4,1,4,483,987,1,3,4,6,0,5,5,1971.0,2,1,264,4,4,2,3,4,4,85400
4,1,2,0,0,0,4,0,17,1,2,0,0,6,1920,1998,1,1,8,8,2,0.0,3,4,0,3,3,3,5,5,901,1,2,1,4,1088,1198,1,3,7,6,0,5,6,0.0,3,0,0,5,5,0,3,2,4,79900
4,1,2,3,3,0,4,0,2,2,2,4,5,5,1971,1971,1,1,6,6,1,376.0,3,4,1,3,3,3,0,5,765,1,0,1,4,765,1365,1,3,6,2,0,5,5,1971.0,2,2,440,4,4,2,3,4,4,122500
3,1,2,0,3,0,0,0,8,2,2,0,5,6,1997,1998,1,1,12,13,2,0.0,3,4,2,2,3,3,5,5,926,1,0,1,4,926,1604,2,3,7,6,1,4,1,1997.0,0,2,470,4,4,2,3,4,4,181000
4,1,2,3,3,0,4,0,10,2,2,3,6,4,1972,1972,1,1,5,5,2,0.0,3,2,1,2,3,0,0,5,630,1,2,1,4,630,630,1,3,3,6,0,5,6,0.0,3,0,0,5,5,2,3,4,4,81000
3,1,2,1,3,0,1,0,5,4,2,0,5,7,1996,1996,1,1,12,13,2,0.0,2,4,2,2,3,0,2,0,799,1,0,1,4,827,1661,2,2,6,6,1,4,1,1996.0,1,2,550,4,4,2,3,4,4,212000
4,1,2,3,3,0,4,0,17,2,2,0,0,6,1920,1950,1,1,11,12,2,0.0,3,4,0,1,3,3,5,5,648,1,4,1,0,734,1118,1,3,6,6,0,5,5,1990.0,2,2,440,4,4,2,3,4,4,116000
4,1,2,3,3,0,4,0,3,2,2,0,1,6,1926,2004,1,1,13,14,2,0.0,2,4,2,3,3,3,5,5,884,1,2,1,4,904,904,1,3,4,6,0,5,5,1926.0,2,1,180,4,4,2,3,4,4,119000
3,1,2,3,3,0,4,0,6,2,2,0,2,5,1913,2002,1,1,14,12,2,0.0,3,4,2,3,3,3,3,5,440,1,4,0,4,694,694,1,2,4,6,1,2,5,1990.0,2,1,352,2,4,1,3,2,4,90350
3,1,0,3,3,0,0,0,7,2,2,0,0,6,1920,2000,1,1,13,14,2,0.0,3,4,0,3,0,2,5,5,684,1,2,1,4,684,1196,1,2,7,6,0,5,5,2005.0,2,2,528,4,4,2,3,0,2,110000
3,1,2,3,3,0,4,0,16,2,2,0,2,10,2008,2008,3,1,12,13,3,200.0,0,4,2,0,3,1,2,0,3094,1,0,1,4,2402,2402,2,0,10,6,2,2,1,2008.0,0,3,672,4,4,2,3,4,4,555000
3,1,2,3,3,0,4,0,7,2,2,2,2,4,1955,1955,1,1,12,13,1,270.0,3,4,1,3,3,3,0,5,1440,1,4,0,1,1440,1440,2,1,8,6,0,5,6,0.0,3,0,0,5,5,2,3,4,4,118000
4,1,2,3,3,0,4,0,3,2,2,0,0,5,1930,1992,1,1,8,8,2,0.0,3,4,2,3,3,3,5,5,1078,1,4,1,4,1128,1573,2,3,8,6,1,2,5,1930.0,2,2,360,4,4,1,3,4,4,162900
3,1,2,3,3,0,4,0,0,2,2,4,2,7,2006,2007,1,1,14,15,1,72.0,2,4,2,0,3,0,5,5,1258,1,0,1,4,1258,1258,2,2,6,6,1,2,1,2007.0,0,3,648,4,4,2,3,4,4,172500
3,1,2,3,3,0,4,0,5,2,2,0,5,7,1994,1995,1,1,12,13,2,0.0,2,2,2,2,3,3,2,5,915,1,0,1,4,933,1908,2,2,8,6,1,4,1,1994.0,2,2,493,4,4,2,3,4,4,210000
3,1,2,3,3,0,0,0,7,2,2,0,2,6,1956,1956,3,1,13,14,2,0.0,3,4,1,3,3,3,5,5,1436,1,1,1,4,1689,1689,1,3,7,6,1,2,1,1956.0,2,2,480,4,4,2,3,2,4,127500
3,1,2,0,3,0,0,0,12,3,2,0,2,6,1966,2002,1,1,3,10,2,0.0,2,4,1,3,3,3,0,4,1517,1,0,1,4,1888,1888,2,2,6,4,1,2,1,1966.0,0,2,578,4,4,2,3,4,4,190000
3,1,2,0,3,0,0,0,8,2,2,0,5,7,1998,1999,1,1,12,13,2,0.0,2,4,2,2,3,3,5,5,930,1,2,1,4,956,1886,2,2,10,6,1,4,1,1998.0,0,2,431,4,4,2,3,4,4,199900
4,1,2,3,0,0,4,0,9,2,2,0,0,6,1937,1950,1,1,8,8,2,0.0,3,4,0,3,3,3,5,5,780,1,4,1,4,780,1376,2,3,7,6,1,2,5,1937.0,2,1,198,4,4,0,3,4,4,119500
4,1,2,3,3,0,4,0,17,2,2,0,0,3,1948,2002,1,1,8,8,2,0.0,3,2,1,3,3,3,0,5,649,1,0,1,4,679,1183,1,3,6,6,0,5,5,1981.0,2,1,308,4,4,2,3,4,4,120000
4,1,2,3,3,0,4,0,17,2,2,0,2,6,1930,2005,3,1,13,14,2,0.0,3,4,0,3,3,3,5,5,813,1,0,1,0,813,813,1,2,5,6,0,5,5,1932.0,2,1,270,1,1,0,3,4,4,110000
3,1,2,0,2,0,4,1,4,2,2,0,2,7,1975,1975,1,7,9,10,2,0.0,3,4,1,2,3,1,0,5,1533,1,4,1,4,1533,1533,2,2,5,6,2,4,1,1975.0,2,2,576,4,4,2,3,4,4,280000
3,1,2,0,3,0,0,0,23,2,2,0,5,6,1996,1997,3,1,12,13,1,42.0,2,4,2,0,3,3,0,5,872,1,0,1,4,888,1756,2,3,7,6,0,5,1,1996.0,0,2,422,4,4,2,3,4,4,204000
1,1,2,3,3,0,4,0,21,2,2,0,5,8,2008,2008,1,1,12,13,2,0.0,2,4,2,2,3,3,5,5,768,1,0,1,4,786,1590,2,2,6,6,0,5,1,2008.0,1,2,676,4,4,2,3,4,4,210000
3,1,2,3,3,0,4,0,11,2,2,2,2,5,1976,1976,1,1,9,10,2,0.0,3,4,1,3,3,3,0,5,1728,1,4,1,4,1728,1728,2,3,8,6,0,5,5,1976.0,2,2,560,4,4,2,3,4,4,188000
3,1,2,3,3,0,4,0,14,2,2,0,2,7,1973,1973,3,1,6,6,1,320.0,3,4,1,3,3,3,0,5,1242,1,1,1,4,1242,1242,1,3,6,6,1,4,1,1973.0,2,2,528,4,4,2,3,4,4,175500
4,1,0,3,3,0,4,0,17,2,2,0,5,5,1916,1950,1,1,0,0,2,0.0,3,4,0,3,3,3,5,5,624,1,1,0,4,624,1344,1,3,7,6,0,5,5,1916.0,2,3,513,1,1,2,3,4,4,98000
3,1,2,0,2,0,1,1,4,2,2,0,2,4,1954,1994,0,5,9,10,2,0.0,3,4,1,2,3,1,1,5,1364,1,0,1,4,1663,1663,1,2,6,2,2,2,1,1954.0,0,2,529,4,4,2,3,4,4,256000
4,1,0,3,3,0,4,0,17,2,2,0,5,8,1925,1996,3,1,11,15,2,0.0,3,2,2,3,3,3,5,5,588,1,1,1,4,833,1666,1,2,7,6,1,2,5,1925.0,2,1,228,4,4,2,3,2,4,161000
3,1,2,0,0,0,0,0,3,2,2,0,0,5,1950,1950,1,1,8,8,0,161.0,3,4,1,3,3,3,3,5,709,1,4,1,4,979,1203,1,2,5,6,1,4,5,1950.0,2,1,352,4,4,2,3,4,4,110000
1,1,2,0,3,0,4,0,21,6,2,0,5,8,2009,2009,1,1,12,13,3,110.0,2,4,2,2,3,3,2,5,832,1,0,1,4,832,1935,2,3,8,6,0,5,3,2009.0,0,2,552,4,4,2,3,4,4,263435
3,1,2,3,3,0,4,0,18,1,2,0,5,7,1936,2007,1,1,13,14,2,0.0,2,2,2,2,1,3,0,1,560,1,0,1,4,575,1135,1,2,6,6,0,5,5,1971.0,1,2,576,4,4,2,3,2,4,155000
3,1,2,0,3,0,4,0,19,2,2,0,2,5,1965,1965,1,1,8,8,2,0.0,3,4,1,3,3,3,4,1,864,1,2,1,4,864,864,1,3,5,6,1,3,5,1965.0,2,1,360,4,4,2,3,1,4,62383
3,1,2,0,1,0,4,1,6,2,2,0,5,6,1934,1995,3,1,11,12,2,0.0,3,4,1,3,3,3,3,5,715,1,1,1,0,849,1660,1,3,6,6,1,2,5,1939.0,2,1,240,4,4,2,3,4,4,188700
3,1,2,3,1,0,4,1,5,2,2,0,2,5,1978,1978,1,1,6,6,1,136.0,3,4,1,2,3,3,4,5,1040,1,4,1,4,1040,1040,2,3,5,6,0,5,6,0.0,3,0,0,5,5,2,3,4,4,124000
4,1,2,3,3,0,4,0,0,2,2,4,2,7,2004,2004,3,1,12,13,1,18.0,2,4,2,2,3,3,5,5,1375,1,0,1,4,1414,1414,2,2,6,6,1,4,1,2004.0,0,2,398,4,4,2,3,4,4,178740
3,1,2,3,3,0,4,0,12,2,2,0,2,7,1970,1970,0,5,9,10,2,0.0,3,2,1,3,1,1,2,5,1277,1,4,1,4,1277,1277,1,3,5,6,1,3,1,1970.0,2,2,526,4,4,2,3,1,4,167000
3,1,2,3,3,0,4,0,12,0,2,0,5,5,1942,1995,1,1,8,8,3,224.0,3,4,1,3,3,3,3,5,728,1,0,1,4,888,1644,1,2,7,6,2,2,1,1942.0,2,1,312,4,4,2,3,4,4,146500
3,1,2,0,3,0,4,0,16,2,2,0,2,8,2006,2006,1,1,12,13,3,248.0,2,4,2,2,3,3,5,5,1626,1,0,1,4,1634,1634,2,2,7,6,1,2,1,2006.0,1,3,866,4,4,2,3,4,4,250000
3,1,2,0,3,0,0,0,20,7,2,0,5,6,1993,1993,1,1,6,6,1,120.0,2,4,2,2,3,3,2,5,832,1,0,1,4,832,1710,2,2,7,6,0,5,1,1993.0,1,2,506,4,4,2,3,4,4,187000
3,1,2,0,3,0,0,0,22,2,2,4,2,8,1985,1985,1,1,6,6,2,0.0,2,4,2,2,3,0,2,1,1488,1,4,1,4,1502,1502,1,2,4,6,0,5,1,1985.0,1,2,528,4,4,2,3,4,4,212000
3,1,2,3,3,0,4,0,14,3,2,0,5,7,1977,1977,4,6,14,10,2,0.0,3,4,1,2,3,3,5,5,808,1,4,1,4,1161,1969,2,3,8,6,1,2,1,1977.0,1,2,534,4,4,2,3,4,4,190000
4,1,2,3,3,0,4,0,7,2,2,4,7,6,2005,2005,1,1,12,13,1,80.0,3,4,2,2,3,1,2,5,547,1,0,1,4,1072,1072,1,3,5,6,0,5,2,2005.0,1,2,525,4,4,2,3,4,4,148000
